gene_id	PC_0	PC_1	PC_2	PC_3	PC_4
ENSG00000187969	-0.036079504	-0.013991295	-0.06661017	-0.1368004	0.049665056
ENSG00000187980	-0.03607677	-0.013990214	-0.06660215	-0.13680746	0.049710046
ENSG00000187987	-0.03572269	-0.01395527	-0.06540596	-0.13495882	0.048962988
ENSG00000187994	-0.031754784	-0.013799675	-0.06140527	-0.12402875	0.044076364
ENSG00000187997	-0.035545222	-0.013601524	-0.06655882	-0.13662915	0.049603272
ENSG00000188000	-0.03607353	-0.013989217	-0.06648579	-0.13674083	0.049667377
ENSG00000188001	-0.032673843	-0.012874868	-0.044095132	-0.033782635	-0.022752216
ENSG00000188010	-0.026603078	-0.0132285105	-0.047604293	-0.0759718	0.033621565
ENSG00000188011	-0.036078513	-0.013992265	-0.06663488	-0.13692667	0.049780183
ENSG00000188015	-0.03523631	-0.013785688	-0.062249944	-0.11758208	0.0464937
ENSG00000188021	0.046525925	-0.012623768	-0.041451436	-0.025489511	-0.016625
ENSG00000188026	-0.03502726	-0.013864933	-0.06380867	-0.12695943	0.04474873
ENSG00000188032	-0.03606474	-0.013986422	-0.066519625	-0.13642667	0.04942841
ENSG00000188033	-0.034777086	-0.013716437	-0.062434636	-0.12022303	0.04218573
ENSG00000188037	-0.03556177	-0.013977939	-0.06630324	-0.1362153	0.049326427
ENSG00000188038	-0.036075424	-0.013989075	-0.06661095	-0.1368058	0.049851686
ENSG00000188039	-0.035383575	-0.013980586	-0.06628796	-0.13595194	0.049366172
ENSG00000188042	-0.026669422	-0.010773459	-0.011089951	0.090665534	-0.08296404
ENSG00000188050	-0.036069434	-0.0139882	-0.06651959	-0.13652013	0.049726326
ENSG00000188051	-0.035763945	-0.013965408	-0.06602603	-0.13440414	0.04790462
ENSG00000188056	-0.036050808	-0.01397358	-0.066415	-0.13597071	0.049228784
ENSG00000188060	-0.035702914	-0.013847019	-0.064329855	-0.12691228	0.04378958
ENSG00000188064	-0.03555849	-0.0139191095	-0.06491437	-0.12934187	0.050844517
ENSG00000188070	-0.035002634	-0.013662221	-0.06000612	-0.110396266	0.03803412
ENSG00000188076	-0.03608026	-0.013977881	-0.066436246	-0.1369688	0.049783736
ENSG00000188089	-0.035946473	-0.013963011	-0.06596326	-0.1341964	0.04930704
ENSG00000188092	-0.03424091	-0.0136217	-0.059410233	-0.112412915	0.037469514
ENSG00000188095	-0.035698865	-0.013981483	-0.06630412	-0.13605191	0.04926229
ENSG00000188100	-0.034951042	-0.013978693	-0.06630375	-0.13567382	0.049052402
ENSG00000188107	-0.035346836	-0.013911605	-0.06472374	-0.13114527	0.04623504
ENSG00000188112	-0.027978148	-0.013628517	-0.055498607	-0.105445065	0.0381212
ENSG00000188120	-0.036083948	-0.013993122	-0.06664917	-0.13698745	0.049811743
ENSG00000188124	-0.03606035	-0.013974983	-0.06646951	-0.13632226	0.049442243
ENSG00000188130	-0.035721164	-0.013855765	-0.06477573	-0.12887673	0.04509392
ENSG00000188133	-0.03601588	-0.013968734	-0.066153534	-0.13467984	0.048148535
ENSG00000188152	-0.035872605	-0.013982567	-0.06641891	-0.1362038	0.049335375
ENSG00000188153	-0.03322828	-0.013801375	-0.06247168	-0.118475765	0.04511306
ENSG00000188155	-0.036083728	-0.01399294	-0.06664689	-0.13698138	0.049807873
ENSG00000188157	-0.034603905	-0.013888649	-0.06270358	-0.12881091	0.05042116
ENSG00000188158	-0.035768494	-0.013885665	-0.06447153	-0.1281675	0.044606548
ENSG00000188162	-0.036079265	-0.013990033	-0.06661892	-0.13687173	0.049741734
ENSG00000188163	-0.036036734	-0.013980266	-0.06639497	-0.135913	0.049215764
ENSG00000188167	-0.03317189	-0.013841331	-0.06553117	-0.1320464	0.047920898
ENSG00000188171	-0.006824534	-0.013726373	-0.060515627	-0.11241725	0.03631502
ENSG00000188175	-0.036008406	-0.012442265	-0.066207744	-0.13549383	0.048916824
ENSG00000188176	-0.03595551	-0.013954677	-0.065896906	-0.13338931	0.049497552
ENSG00000188177	-0.020409374	-0.012827291	-0.04741771	-0.059710983	0.004269645
ENSG00000188186	0.0375447	-0.0059158923	0.08019236	0.3743893	-0.14128746
ENSG00000188191	-0.032724045	-0.0135906525	-0.06304738	-0.12255559	0.04550279
ENSG00000188199	-0.036078922	-0.013991152	-0.066627815	-0.13689756	0.049761057
ENSG00000188211	-0.03520944	-0.012566735	-0.06371981	-0.12418975	0.043592058
ENSG00000188215	-0.03223377	-0.013007054	-0.0467185	-0.04277002	-0.009803963
ENSG00000188219	-0.034774497	-0.013933571	-0.06637749	-0.1357971	0.049031366
ENSG00000188227	-0.035701055	-0.013878899	-0.0641062	-0.12855949	0.045285873
ENSG00000188229	0.12457707	0.015732849	0.08353844	0.47422338	-0.16271697
ENSG00000188234	-0.03482375	-0.010232785	-0.06264569	-0.12678884	0.044436526
ENSG00000188243	0.020328524	-0.0076426505	0.081157506	0.3264591	-0.14033261
ENSG00000188257	0.19609775	0.057554286	1.3956387	6.8962226	-5.214987
ENSG00000188263	-0.036078468	-0.0139925415	-0.06663928	-0.13694583	0.049791932
ENSG00000188266	-0.033034157	-0.013767008	-0.060326822	-0.11681862	0.039083015
ENSG00000188269	-0.036028408	-0.013991495	-0.06661578	-0.13685648	0.049731378
ENSG00000188277	-0.035905097	-0.01397355	-0.06623664	-0.13532135	0.04894359
ENSG00000188282	-0.0360664	-0.013981332	-0.06653876	-0.13656653	0.049568478
ENSG00000188283	-0.029838257	-0.0136931455	-0.060659517	-0.115837514	0.03675784
ENSG00000188290	-0.033319984	-0.013586137	-0.05756644	-0.111338586	0.03884148
ENSG00000188293	-0.03574128	-0.013978022	-0.066292204	-0.13564444	0.04904931
ENSG00000188295	-0.032901946	-0.013714696	-0.06120474	-0.1169805	0.040608812
ENSG00000188305	-0.035922416	-0.013764907	-0.065554224	-0.13230708	0.047299553
ENSG00000188306	-0.036065955	-0.013977661	-0.06329758	-0.13771017	0.049933046
ENSG00000188312	-0.033158973	-0.013561111	-0.059090067	-0.107355	0.0336101
ENSG00000188313	0.032593735	-0.008473801	0.041582763	0.31755158	-0.20856886
ENSG00000188315	-0.03517426	-0.013649988	-0.061269976	-0.11531002	0.037680995
ENSG00000188316	-0.03604502	-0.013980136	-0.06636754	-0.13572481	0.049255013
ENSG00000188321	-0.031858418	-0.013488655	-0.05719294	-0.09716606	0.024878232
ENSG00000188322	-0.0359264	-0.013953311	-0.0655888	-0.13410164	0.048834037
ENSG00000188324	-0.03608227	-0.013992594	-0.06663824	-0.1369571	0.04979451
ENSG00000188334	-0.036083683	-0.013992979	-0.06664507	-0.13697861	0.049806114
ENSG00000188338	-0.035596058	-0.013930329	-0.054169156	-0.1390498	0.049964238
ENSG00000188340	-0.036081444	-0.013992013	-0.06662977	-0.13691175	0.04976874
ENSG00000188342	-0.020130161	-0.012476949	-0.034492575	-0.028784148	0.009924188
ENSG00000188343	-0.032540612	-0.0131127285	-0.045425624	-0.062349513	0.0037690008
ENSG00000188352	-0.02580542	-0.013219346	-0.055884544	-0.10293877	0.03716478
ENSG00000188368	-0.035628695	-0.0139415255	-0.06564793	-0.13260648	0.04761807
ENSG00000188372	-0.03529309	-0.0138357375	-0.06312564	-0.1281256	0.04476225
ENSG00000188373	-0.023968805	-0.013618494	-0.057853997	-0.10479739	0.031406403
ENSG00000188375	-0.033490397	-0.013853647	-0.06386758	-0.12498422	0.0422782
ENSG00000188379	-0.036083728	-0.01399303	-0.06664596	-0.13698143	0.049807873
ENSG00000188385	-0.03601223	-0.01396981	-0.06617738	-0.1348639	0.04831919
ENSG00000188386	-0.0360832	-0.0139927985	-0.0666414	-0.13696173	0.049795926
ENSG00000188389	-0.0358968	-0.013951883	-0.06590264	-0.13396358	0.04802824
ENSG00000188393	-0.036076155	-0.01385893	-0.066608846	-0.13688181	0.049747568
ENSG00000188394	-0.036078986	-0.013991317	-0.066620566	-0.13687252	0.049754422
ENSG00000188396	-0.03493678	-0.013956682	-0.06606163	-0.13480851	0.048501145
ENSG00000188404	-0.02848465	-0.011381272	-0.022701664	0.038239125	-0.052638337
ENSG00000188408	-0.036083847	-0.013992286	-0.066647746	-0.13698512	0.049810346
ENSG00000188419	-0.02627392	-0.013195053	-0.04952717	-0.07483251	0.017885813
ENSG00000188425	-0.03608193	-0.013992458	-0.06663595	-0.13693184	0.049777165
ENSG00000188428	-0.026087314	-0.013318177	-0.054159235	-0.09086756	0.02499511
ENSG00000188452	-0.03603515	-0.013971478	-0.06635569	-0.13583587	0.049133457
ENSG00000188467	-0.035982598	-0.013990347	-0.0665868	-0.13666734	0.049960088
ENSG00000188483	-0.028559258	-0.013385603	-0.055022355	-0.08469383	0.01722649
ENSG00000188486	-0.03095111	-0.013079123	-0.056098044	-0.0916931	0.03139208
ENSG00000188487	-0.036076304	-0.0139886355	-0.06650452	-0.13680257	0.049797233
ENSG00000188488	0.6688225	-0.013805884	-0.048792433	-0.0658833	-0.022871701
ENSG00000188493	-0.028138358	-0.013572045	-0.056673594	-0.09417722	0.07529466
ENSG00000188501	-0.036045294	-0.013977021	-0.06643806	-0.1361416	0.049343955
ENSG00000188505	-0.02065861	-0.013938021	-0.063830785	-0.13235079	0.046827544
ENSG00000188508	-0.010734272	-0.013037526	-0.044390384	-0.054078717	0.0027173096
ENSG00000188517	-0.03598387	-0.013965328	-0.06607024	-0.13460222	0.048294067
ENSG00000188522	-0.030789865	-0.013811947	-0.06202825	-0.12134154	0.04286879
ENSG00000188523	-0.036067054	-0.013000684	-0.066575415	-0.1366793	0.049686816
ENSG00000188529	0.052774258	-0.0055406564	0.043683343	0.26307064	-0.13541824
ENSG00000188536	-0.021431306	35.746895	-0.32744563	-0.5903973	0.20525195
ENSG00000188542	-0.030947322	-0.0137089025	-0.061559707	-0.12049862	0.04482669
ENSG00000188549	-0.024462102	-0.013906944	-0.062966324	-0.12964176	0.050229564
ENSG00000188554	0.039304424	-0.010737423	-0.032111853	-0.008313858	-0.017569056
ENSG00000188558	-0.036067028	-0.013985444	-0.066547826	-0.13659558	0.04959116
ENSG00000188559	-0.015660182	-0.012760792	-0.04106816	-0.03911759	0.01873843
ENSG00000188566	-0.034703575	-0.013914991	-0.06566637	-0.13346553	0.048256185
ENSG00000188573	-0.036068723	-0.013987586	-0.06652899	-0.1365211	0.0495408
ENSG00000188580	-0.03601533	-0.013962351	-0.06643058	-0.13610263	0.049312495
ENSG00000188581	-0.036081158	-0.013992864	-0.06663037	-0.13697493	0.04980322
ENSG00000188582	-0.03607885	-0.013827127	-0.06661342	-0.13690662	0.04975603
ENSG00000188585	-0.03606236	-0.013828286	-0.06649859	-0.13639563	0.049451675
ENSG00000188596	-0.035918716	-0.013928847	-0.06559865	-0.13293675	0.04732261
ENSG00000188603	-0.03239069	-0.013803002	-0.063496105	-0.12485577	0.044334304
ENSG00000188610	-0.035765138	-0.013916457	-0.066214666	-0.13512713	0.048650403
ENSG00000188611	-0.035613727	-0.013987379	-0.06649275	-0.13652559	0.04956632
ENSG00000188612	0.12211827	-0.00196257	0.17191224	0.73286146	-0.33585754
ENSG00000188613	-0.03593182	-0.013952347	-0.065813184	-0.13368891	0.04778106
ENSG00000188620	-0.036040157	-0.013978197	-0.06634871	-0.13563989	0.04887524
ENSG00000188624	-0.036056776	-0.013986472	-0.06649558	-0.13643402	0.049496755
ENSG00000188629	-0.03608056	-0.013989803	-0.06663261	-0.13690676	0.04981164
ENSG00000188636	-0.02385339	-0.013704888	-0.061067972	-0.11581253	0.03927254
ENSG00000188641	-0.029488107	-0.012072547	-0.03708379	-0.009661979	0.005364588
ENSG00000188643	0.055732593	-0.00469766	0.1501577	0.6763835	-0.3572443
ENSG00000188647	-0.024171783	-0.0129746655	-0.046633743	-0.07219392	0.019649178
ENSG00000188649	-0.03577727	-0.013885867	-0.06503589	-0.13009231	0.04663351
ENSG00000188655	-0.03607819	-0.0139928125	-0.066642575	-0.1369618	0.049796123
ENSG00000188659	-0.035641573	-0.013874431	-0.06323563	-0.12786128	0.046087272
ENSG00000188672	-0.035955377	-0.0071760146	-0.06460603	-0.1347943	0.04827525
ENSG00000188674	-0.03607956	-0.013991845	-0.06661155	-0.13689172	0.04975146
ENSG00000188676	-0.035964232	-0.013984313	-0.06651042	-0.13631132	0.04957052
ENSG00000188677	-0.034178767	-0.012982696	-0.056436673	-0.09439239	0.024556717
ENSG00000188687	-0.03601105	-0.013969599	-0.06617465	-0.13505413	0.04959522
ENSG00000188690	-0.019446941	-0.00998938	-0.03397512	-0.025147146	0.022129027
ENSG00000188691	-0.036082726	-0.013992707	-0.06663923	-0.1369576	0.04979365
ENSG00000188694	-0.036083657	-0.013992937	-0.066644914	-0.13698012	0.049806915
ENSG00000188706	-0.005777506	-0.012441678	-0.03180513	0.007895354	0.015835535
ENSG00000188710	-0.03603445	-0.013972859	-0.0662578	-0.13514028	0.048451927
ENSG00000188716	-0.036083136	-0.013992811	-0.06664317	-0.13696368	0.049797546
ENSG00000188725	0.006568463	-0.012625993	-0.038741414	-0.034159802	0.0044684424
ENSG00000188729	-0.036065955	-0.013986091	-0.06650237	-0.1363161	0.049319074
ENSG00000188730	-0.035987962	-0.013965976	-0.066108644	-0.13456227	0.048116654
ENSG00000188732	-0.024656309	-0.013522771	-0.04977438	-0.103642486	0.035424422
ENSG00000188735	-0.032148056	-0.013645202	-0.06179146	-0.11985915	0.044800166
ENSG00000188738	-0.035716027	-0.013919899	-0.06521433	-0.13126352	0.046229944
ENSG00000188739	-0.032888103	-0.013675014	-0.060891937	-0.11458185	0.0397222
ENSG00000188747	-0.034909293	-0.013888459	-0.06376432	-0.13153875	0.0477492
ENSG00000188760	-0.035964034	-0.01396991	-0.065813154	-0.1348919	0.050194994
ENSG00000188761	-0.03527139	-0.013892229	-0.059998803	-0.13163258	0.047925774
ENSG00000188763	-0.036069017	-0.013989531	-0.066533804	-0.13679148	0.04979944
ENSG00000188766	-0.035986945	-0.013976667	-0.06635996	-0.135817	0.049175646
ENSG00000188770	-0.0360753	-0.01398978	-0.06657642	-0.13666314	0.049566813
ENSG00000188771	-0.036075022	-0.013989978	-0.06658848	-0.13672183	0.049633496
ENSG00000188778	-0.036063146	-0.0139833	-0.06649757	-0.136338	0.04942185
ENSG00000188779	-0.036076922	-0.01399079	-0.066597104	-0.13680224	0.0497227
ENSG00000188782	-0.03608211	-0.01399284	-0.06664119	-0.13696076	0.049820025
ENSG00000188783	-0.0009297613	7.132677e-05	0.22165085	1.2879599	-1.0525609
ENSG00000188784	-0.036083743	-0.0139930295	-0.06664659	-0.13698097	0.049807698
ENSG00000188785	-0.02755257	-0.013416065	-0.05317511	-0.09568729	0.026446352
ENSG00000188786	-0.024427414	-0.013261841	-0.053245265	-0.084042	0.021056062
ENSG00000188800	-0.03607143	-0.013986875	-0.0665572	-0.13664803	0.049602833
ENSG00000188803	-0.035930675	-0.013939419	-0.065484054	-0.13193266	0.046266004
ENSG00000188807	-0.032839168	-0.013836365	-0.063946344	-0.1264212	0.04417016
ENSG00000188811	-0.023192048	-0.01286605	-0.043351267	-0.05823729	0.008824246
ENSG00000188816	-0.036075596	-0.013991273	-0.0666119	-0.1368481	0.04972609
ENSG00000188817	-0.03601842	-0.013970264	-0.06615066	-0.13520628	0.048922595
ENSG00000188818	-0.035819285	-0.013897126	-0.0640591	-0.12852897	0.044789422
ENSG00000188820	-0.034825787	-0.013578592	-0.061200988	-0.11426647	0.036466233
ENSG00000188822	-0.03578215	-0.013889724	-0.06477578	-0.12978618	0.045696698
ENSG00000188827	-0.03504823	-0.013904617	-0.06536087	-0.13178231	0.04769463
ENSG00000188833	-0.036053993	-0.013982538	-0.0660871	-0.13629669	0.049379934
ENSG00000188846	0.4066993	0.020354323	0.74189895	2.1365836	-0.85149956
ENSG00000188848	-0.035971854	-0.013932162	-0.06595114	-0.13412333	0.04803597
ENSG00000188859	-0.035999425	-0.013967064	-0.06604122	-0.13502635	0.048634425
ENSG00000188868	-0.02973817	-0.01378119	-0.06292194	-0.12241496	0.04250106
ENSG00000188869	-0.036030527	-0.013971079	-0.066120036	-0.13501452	0.048299633
ENSG00000188877	-0.03608306	-0.013991246	-0.066638164	-0.13696162	0.049793802
ENSG00000188878	-0.035132032	-0.013862376	-0.06428383	-0.12873702	0.045311913
ENSG00000188883	-0.035961404	-0.013977565	-0.06651304	-0.13648205	0.04969864
ENSG00000188886	-0.03543081	-0.013912932	-0.065314285	-0.13185963	0.04679047
ENSG00000188895	-0.024197858	-0.012450807	-0.034341283	-0.019890962	-0.0039666207
ENSG00000188906	-0.03220018	-0.012057641	-0.034516662	0.0651391	0.29229704
ENSG00000188909	-0.036081184	-0.013992118	-0.06663249	-0.13691592	0.049769413
ENSG00000188910	-0.031473745	-0.013722522	-0.060199037	-0.11416527	0.03688342
ENSG00000188916	-0.03562212	-0.013927644	-0.065329574	-0.13152754	0.04666335
ENSG00000188917	-0.027703207	-0.013668108	-0.060654975	-0.11536483	0.038865123
ENSG00000188921	-0.034322433	-0.013318635	-0.058614384	-0.10387735	0.030603934
ENSG00000188931	-0.03604027	-0.0139912255	-0.06660334	-0.13683145	0.049708467
ENSG00000188937	-0.036075823	-0.013992156	-0.06663052	-0.13690378	0.049750004
ENSG00000188938	0.0062390277	-0.008441617	-0.026619216	0.0044116364	-0.007615528
ENSG00000188958	-0.03594647	-0.013943246	-0.065655895	-0.1325385	0.04665812
ENSG00000188959	-0.023512956	-0.013860555	-0.06264211	-0.11673407	0.07483214
ENSG00000188976	-0.010399245	-0.012931142	-0.050670136	-0.07908005	0.024771716
ENSG00000188981	-0.03604598	-0.0139774	-0.06632286	-0.13586254	0.049566437
ENSG00000188984	-0.036083538	-0.013992983	-0.066644944	-0.1369776	0.049805526
ENSG00000188986	-0.019959329	-0.01358356	-0.0588526	-0.111903206	0.04324028
ENSG00000188991	-0.036008477	-0.013991246	-0.06661016	-0.13679661	0.049697574
ENSG00000188992	-0.036071043	-0.013989243	-0.0665597	-0.13665123	0.04960498
ENSG00000188993	-0.03594595	-0.013985244	-0.06654518	-0.13654898	0.04950757
ENSG00000188994	0.023581833	-0.010532931	0.00537259	0.12332489	-0.09956845
ENSG00000188996	-0.035443872	-0.013977793	-0.06638879	-0.13576546	0.04976835
ENSG00000188997	-0.03316304	-0.013864691	-0.063516274	-0.12691116	0.04606677
ENSG00000189001	-0.013686856	-0.01324709	-0.049407195	-0.0724391	0.013148105
ENSG00000189007	-0.033358958	-0.013507304	-0.059936956	-0.11127445	0.037578892
ENSG00000189013	-0.035867658	-0.013923496	-0.06540391	-0.13189752	0.046771605
ENSG00000189023	-0.03608306	-0.013992644	-0.06664262	-0.13696249	0.049796958
ENSG00000189030	-0.036080454	-0.013992444	-0.06663434	-0.1369365	0.049782787
ENSG00000189037	-0.036083855	-0.013991433	-0.06664694	-0.13698503	0.0498099
ENSG00000189042	-0.032140654	-0.013601698	-0.059935477	-0.11121113	0.03659284
ENSG00000189043	0.18123378	0.0021428159	0.23616484	0.8804989	-0.08984703
ENSG00000189045	-0.03591464	-0.013926332	-0.065459214	-0.13170846	0.05300869
ENSG00000189046	-0.02473297	-0.013042043	-0.04745114	-0.0630484	0.010867555
ENSG00000189050	-0.023786888	-0.013034322	-0.045004673	-0.06276295	0.014552646
ENSG00000189051	-0.036057997	-0.013986482	-0.06655083	-0.13659845	0.04959154
ENSG00000189052	-0.03608244	-0.013992493	-0.06663487	-0.13693973	0.049780387
ENSG00000189056	-0.035862762	-0.013893746	-0.06546057	-0.13167582	0.04619328
ENSG00000189057	-0.035654303	-0.013831463	-0.06441844	-0.1274521	0.0488526
ENSG00000189058	0.69866353	0.28023347	5.993186	29.877758	-23.217743
ENSG00000189060	-0.009990692	0.0026127335	-0.026896765	0.015369101	0.011349147
ENSG00000189064	-0.036083885	-0.013993094	-0.06664796	-0.13698593	0.04981079
ENSG00000189067	0.103628285	-0.0009680515	0.16606292	0.83951056	-0.4942217
ENSG00000189068	-0.036062527	-0.013974107	-0.06654224	-0.13654575	0.04955048
ENSG00000189077	-0.008206176	-0.012203799	-0.022690875	0.011679669	-0.018124424
ENSG00000189079	-0.015826931	-0.012321325	-0.044588882	-0.04995253	-0.00018724066
ENSG00000189090	-0.03605791	-0.013987401	-0.066513166	-0.13650586	0.049529802
ENSG00000189091	0.027706534	-0.00990349	-0.02706756	0.0072394246	0.006839951
ENSG00000189099	-0.036002927	-0.013911925	-0.06513289	-0.13453759	0.04901135
ENSG00000189108	-0.035130404	-0.013992647	-0.06662472	-0.13689677	0.049739297
ENSG00000189114	-0.02594894	-0.013185935	-0.051913448	-0.08132327	0.017034248
ENSG00000189120	-0.028195309	-0.013981325	-0.06629684	-0.13544427	0.04912459
ENSG00000189127	-0.036050856	-0.013968441	-0.06642358	-0.13602898	0.04928429
ENSG00000189129	-0.024573041	-0.009795031	0.018976867	0.27723053	-0.26125845
ENSG00000189132	-0.036083695	-0.013993005	-0.06664604	-0.13697873	0.049806125
ENSG00000189134	-0.034926627	-0.013926477	-0.065651625	-0.13281962	0.048162684
ENSG00000189139	-0.03608362	-0.013992991	-0.06664509	-0.13697527	0.0498158
ENSG00000189143	0.22662872	-0.00975964	0.047438424	0.26460662	0.019786095
ENSG00000189144	-0.034845185	-0.013704582	-0.06046331	-0.11816467	0.042379543
ENSG00000189152	-0.035723027	-0.013986366	-0.06651256	-0.1364363	0.049487956
ENSG00000189157	-0.033418883	-0.013946061	-0.06315121	-0.13399252	0.05063285
ENSG00000189159	0.03734617	-0.006815898	0.013382097	0.18957719	-0.110153906
ENSG00000189164	-0.035211623	-0.01384682	-0.06367298	-0.12494844	0.042459782
ENSG00000189167	-0.036073267	-0.013985878	-0.06657703	-0.13667274	0.049614
ENSG00000189169	-0.03608388	-0.013993094	-0.06664713	-0.13698602	0.04981066
ENSG00000189171	-0.013180887	-0.008930567	0.043728996	0.35825318	-0.24619313
ENSG00000189180	-0.007794268	-0.013017675	-0.044932444	-0.069751084	0.02063167
ENSG00000189181	-0.03608332	-0.013992584	-0.06664523	-0.13697112	0.04980227
ENSG00000189182	-0.03608271	-0.013430403	-0.0666419	-0.13695954	0.049789
ENSG00000189184	-0.03280524	-0.012705069	-0.041397817	-0.014901214	-0.04206832
ENSG00000189186	-0.036082137	-0.013992046	-0.066520736	-0.13697039	0.04979122
ENSG00000189190	-0.016876794	-0.0135458615	-0.056106552	-0.106770396	0.031180399
ENSG00000189195	-0.033741135	-0.013763855	-0.06166962	-0.11861572	0.03883666
ENSG00000189221	0.2750738	-0.009473823	-0.00022540653	0.19296297	0.005851057
ENSG00000189227	-0.0234651	-0.01163117	-0.036953747	-0.023550745	-0.01317983
ENSG00000189233	-0.035835207	-0.0139050335	-0.06521908	-0.13113421	0.046281945
ENSG00000189241	0.124832176	-0.0031463453	0.0040682405	0.11906279	-0.07361989
ENSG00000189252	-0.03608325	-0.013992878	-0.066643424	-0.13696538	0.049796276
ENSG00000189253	-0.03608362	-0.013992994	-0.06664604	-0.13697824	0.049805935
ENSG00000189266	0.056248013	-0.0012953735	0.06384349	0.43129748	-0.24188867
ENSG00000189269	-0.03605393	-0.013980462	-0.06630634	-0.1362293	0.04957207
ENSG00000189280	-0.033439975	-0.013629044	-0.058279783	-0.105952956	0.032260835
ENSG00000189283	-0.028721038	-0.013340255	-0.049347267	-0.10027962	0.03813795
ENSG00000189292	-0.03526999	-0.013681979	-0.05152236	-0.11291563	0.039370958
ENSG00000189298	-0.032175027	-0.013876184	-0.0644716	-0.12862155	0.045071173
ENSG00000189299	-0.036083855	-0.013993081	-0.066648416	-0.13698444	0.04980982
ENSG00000189306	-0.011583708	-0.01290926	-0.048384584	-0.07247692	0.027180102
ENSG00000189308	-0.03041107	-0.010162934	-0.06088206	-0.11455544	0.040356982
ENSG00000189319	-0.031509563	-0.013607956	-0.06125608	-0.11591072	0.03996366
ENSG00000189320	-0.035519082	-0.013011288	-0.062331818	-0.11613149	0.034074973
ENSG00000189325	-0.035994086	-0.013954535	-0.06546148	-0.13409035	0.0480747
ENSG00000189326	-0.036083747	-0.01399299	-0.0666285	-0.1369892	0.049811054
ENSG00000189334	0.043878116	-0.008514989	0.06148917	0.44053054	0.18651767
ENSG00000189337	-0.029539846	-0.013536263	-0.0572463	-0.09802071	0.02430292
ENSG00000189339	-0.029498007	-0.013458574	-0.057403263	-0.10215585	0.031234749
ENSG00000189350	-0.03580104	-0.01388814	-0.06489379	-0.12967989	0.045245696
ENSG00000189357	-0.036083914	-0.013993106	-0.066648975	-0.13698658	0.049811143
ENSG00000189362	-0.0350203	-0.013699737	-0.06082598	-0.11443888	0.039176367
ENSG00000189367	-0.035875548	-0.013913414	-0.064972974	-0.12829003	0.047339894
ENSG00000189369	-0.029023008	-0.01368379	-0.060582075	-0.11173041	0.042308215
ENSG00000189375	-0.03608076	-0.013991682	-0.066618636	-0.13686249	0.049774986
ENSG00000189376	-0.027839182	-0.013407819	-0.05569252	-0.09256753	0.02762574
ENSG00000189377	-0.028864143	-0.012001823	-0.007956768	0.19497433	0.56573087
ENSG00000189401	-0.0360615	-0.01398764	-0.06655866	-0.13660748	0.04960806
ENSG00000189403	0.2300869	0.014345818	0.3107762	1.3381248	-0.65126646
ENSG00000189409	-0.035978034	-0.013941043	-0.06599478	-0.13398078	0.047686715
ENSG00000189410	-0.03605704	-0.01398484	-0.06647367	-0.13632782	0.049449876
ENSG00000189420	-0.03600822	-0.013967689	-0.06619811	-0.13502209	0.048640806
ENSG00000189430	-0.035961736	-0.01394804	-0.06592016	-0.13395056	0.048014306
ENSG00000189431	-0.035600048	-0.01391809	-0.0649212	-0.13022415	0.04765106
ENSG00000189433	-0.035820905	-0.013944464	-0.06582849	-0.13409708	0.04814468
ENSG00000196071	-0.03608107	-0.013969759	-0.06663097	-0.13691716	0.049770515
ENSG00000196072	0.0029246565	-0.009428853	-0.021367706	0.04362413	-0.040877968
ENSG00000196074	-0.03408167	-0.013761106	-0.05942062	-0.12654312	0.043160085
ENSG00000196081	-0.03599529	-0.0139334155	-0.066006914	-0.13486981	0.048996747
ENSG00000196083	-0.03431497	-0.013287421	-0.055538174	-0.09091012	0.026434842
ENSG00000196090	-0.020543845	-0.0139940195	-0.066549815	-0.13612643	0.0490616
ENSG00000196091	-0.034355305	-0.01391168	-0.06497535	-0.13090461	0.046146266
ENSG00000196092	-0.03553742	-0.013813286	-0.06328915	-0.12390497	0.0423873
ENSG00000196098	-0.0360839	-0.013993101	-0.06664728	-0.13698666	0.04981116
ENSG00000196099	-0.03608072	-0.013991216	-0.06632512	-0.13701113	0.04980013
ENSG00000196104	-0.03559881	-0.013959145	-0.06595509	-0.13435341	0.048387267
ENSG00000196109	-0.035936724	-0.013954036	-0.06578875	-0.13314506	0.04692351
ENSG00000196110	-0.035636995	-0.012879039	-0.064079136	-0.12635101	0.04377365
ENSG00000196116	-0.028813425	-0.013715376	-0.060845025	-0.11531525	0.03817172
ENSG00000196118	-0.03532757	-0.0139236385	-0.06559515	-0.13306645	0.05045147
ENSG00000196119	-0.036063265	-0.01398495	-0.06647957	-0.13622221	0.049238507
ENSG00000196123	-0.034228537	-0.013807485	-0.061952382	-0.121804334	0.04933603
ENSG00000196126	-0.019576648	-0.008241112	0.02718397	0.27082524	-0.11808902
ENSG00000196131	-0.036080696	-0.013991943	-0.066620395	-0.13688092	0.04974059
ENSG00000196132	-0.036077175	-0.013939855	-0.06660238	-0.13680331	0.049847275
ENSG00000196136	-0.030278737	-0.013595529	-0.0582969	-0.10466529	0.029313149
ENSG00000196139	-0.025464984	-0.010487687	0.006185098	0.11745233	-0.09700216
ENSG00000196141	0.009094757	-0.011805061	-0.015016793	0.049082503	-0.049675226
ENSG00000196150	-0.026780447	-0.01359547	-0.05776484	-0.107142515	0.033010997
